Estructura de generación (MW)

Hora,Eólica,Nuclear,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Solar fotovoltaica,Solar térmica,Térmica renovable,Motores diésel,Turbina de gas,Turbina de vapor,Generación auxiliar,Cogeneración y residuos
"2024-07-02 20:05","8171","6966","236","4312","4433","-4859","8486","1629","474","307","125","122","-13","1761",
"2024-07-02 20:10","8117","6965","237","4401","4348","-4251","7966","1606","474","304","121","122","-13","1820",
"2024-07-02 20:15","8095","6967","237","4393","4586","-4254","7498","1587","474","306","124","122","-13","1879",
"2024-07-02 20:20","8080","6970","236","4388","5131","-3651","6761","1558","474","306","120","122","-13","1934",
"2024-07-02 20:25","8065","6962","236","4332","5641","-3524","6147","1513","474","307","129","122","-13","1968",
"2024-07-02 20:30","8075","6966","236","4349","6078","-3256","5477","1450","474","308","137","122","-13","1984",
"2024-07-02 20:35","7981","6964","236","4648","6609","-3342","4832","1402","474","311","145","122","-13","1992",
"2024-07-02 20:40","7964","6966","236","4919","7409","-3913","4284","1349","474","310","143","127","-14","1997",
"2024-07-02 20:45","7964","6970","236","5052","7957","-3796","3730","1304","474","313","143","133","-13","1957",
"2024-07-02 20:50","7936","6970","236","5516","8365","-3981","3186","1238","474","314","142","138","-13","2038",
"2024-07-02 20:55","7933","6966","236","5840","8485","-3795","2713","1179","474","313","147","140","-14","1998",
"2024-07-02 21:00","7913","6973","236","5876","8413","-3339","2254","1138","463","317","151","143","-13","1987",
"2024-07-02 21:05","7981","6971","236","5842","8146","-2699","1838","1083","499","320","153","146","-13","2009",
"2024-07-02 21:10","7879","6971","237","5891","8043","-2146","1462","1051","499","318","156","147","-13","2024",
"2024-07-02 21:15","8000","6966","237","5922","8021","-1857","1128","1014","499","317","159","155","-13","2041",
"2024-07-02 21:20","8156","6974","236","5882","8089","-1586","833","977","499","317","153","162","-13","2046",
"2024-07-02 21:25","8155","6972","236","5923","8274","-1610","626","956","499","321","151","169","-14","2063",
"2024-07-02 21:30","8233","6975","236","5964","8374","-1579","450","911","506","322","153","176","-13","1986",
"2024-07-02 21:35","8220","6974","237","6120","8429","-1808","307","879","501","321","154","183","-13","2071",
"2024-07-02 21:40","8240","6982","237","6280","8457","-1889","217","854","501","325","155","190","-13","2072",
"2024-07-02 21:45","8400","6975","236","6333","8424","-2104","169","826","507","328","155","195","-13","2069",
"2024-07-02 21:50","8496","6976","236","6375","8368","-2134","138","811","518","328","157","193","-13","2065",
"2024-07-02 21:55","8483","6980","236","6383","8289","-2073","127","779","518","327","160","190","-13","2069",
"2024-07-02 22:00","8573","6985","236","6338","8086","-2066","101","755","518","332","153","191","-13","2066",
"2024-07-02 22:05","8624","6977","236","6168","7937","-1914","44","731","516","333","155","191","-14","2063",
"2024-07-02 22:10","8673","6980","236","6027","7911","-1674","44","720","516","332","154","190","-13","2067",
"2024-07-02 22:15","8682","6980","236","6035","7867","-1870","43","708","516","337","161","193","-13","2069",
"2024-07-02 22:20","8792","6978","236","6010","7683","-1936","44","701","528","329","162","193","-13","2057",
"2024-07-02 22:25","8908","6980","237","5946","7628","-1969","44","694","528","331","166","191","-13","2074",
"2024-07-02 22:30","8963","6983","237","5843","7607","-1903","44","686","528","330","167","191","-13","2073",
"2024-07-02 22:35","8978","6987","237","5494","7666","-1890","42","683","516","327","167","191","-13","2076",
"2024-07-02 22:40","8948","6982","237","5475","7566","-1992","42","677","516","330","168","191","-13","2075",
"2024-07-02 22:45","8844","6984","237","5445","7554","-1931","42","670","516","328","165","192","-12","2005",
"2024-07-02 22:50","8793","6987","237","5170","7608","-1866","39","657","516","330","162","190","-12","2039",
"2024-07-02 22:55","8831","6988","237","5078","7466","-1729","38","643","516","329","164","190","-12","2035",
"2024-07-02 23:00","8796","6991","237","5096","7652","-2286","35","639","516","330","164","190","-12","2038",
"2024-07-02 23:05","8772","6987","238","5319","7916","-2906","34","637","529","319","166","190","-12","2036",
"2024-07-02 23:10","8739","6989","238","5453","7821","-3190","34","645","529","315","148","190","-12","2034",
"2024-07-02 23:15","8762","6993","238","5302","7852","-3223","34","648","526","315","131","189","-12","2029",
"2024-07-02 23:20","8731","6994","238","5178","7990","-3270","34","643","525","312","122","190","-12","2031",
"2024-07-02 23:25","8712","6995","238","5235","7773","-3433","34","637","525","308","121","190","-11","2036",
"2024-07-02 23:30","8659","6994","238","5211","7593","-3362","34","638","525","308","121","191","-11","2038",
"2024-07-02 23:35","8580","6995","238","4952","7787","-3415","34","635","525","302","123","189","-11","2074",
"2024-07-02 23:40","8574","7002","238","4859","7703","-3403","34","635","525","303","122","187","-11","2031",
"2024-07-02 23:45","8532","7003","239","4791","7529","-3431","34","634","525","299","111","181","-11","2035",
"2024-07-02 23:50","8434","6999","239","4638","7492","-3406","34","633","525","301","108","176","-11","2036",
"2024-07-02 23:55","8344","6996","239","4690","7368","-3394","34","636","525","303","110","170","-10","2089",
"2024-07-03 00:00","8340","7003","239","4668","6219","-2429","34","637","525","297","109","162","-10","2096",
"2024-07-03 00:05","7989","7005","239","3869","5972","-748","34","637","540","291","112","155","-10","2106",
"2024-07-03 00:10","7936","7003","239","3635","6030","-443","34","637","540","304","105","148","-10","2102",
"2024-07-03 00:15","7949","7000","240","3600","6253","-556","34","638","527","300","99","141","-10","2105",
"2024-07-03 00:20","7896","7005","240","3516","6114","-464","30","637","527","293","95","136","-10","2106",
"2024-07-03 00:25","7835","7002","249","3434","6073","-455","31","637","527","294","76","140","0","2105",
"2024-07-03 00:30","7769","7006","249","3408","6024","-324","24","638","527","293","74","137","0","2107",
"2024-07-03 00:35","7714","7004","249","3477","5935","-415","24","640","527","294","71","137","0","2108",
"2024-07-03 00:40","7712","7005","249","3465","5626","-457","24","641","527","290","65","139","0","2107",
"2024-07-03 00:45","7705","7002","249","3397","5432","-275","23","641","527","289","60","137","0","2106",
"2024-07-03 00:50","7705","7006","249","3345","5586","-494","23","642","527","285","60","136","0","2107",
"2024-07-03 00:55","7647","7006","251","3308","5566","-389","22","642","527","281","58","137","0","2108",
"2024-07-03 01:00","7615","7009","251","3306","5437","-629","22","642","527","272","60","137","0","2110",
"2024-07-03 01:05","7569","7006","249","3348","5630","-783","22","641","527","277","52","138","0","2098",
"2024-07-03 01:10","7563","7009","249","3323","5494","-625","22","639","527","274","45","140","0","2102",
"2024-07-03 01:15","7592","7006","250","3296","5473","-971","22","639","540","272","44","136","0","2101",
"2024-07-03 01:20","7516","7010","249","3298","5464","-876","22","639","527","269","38","137","0","2111",
"2024-07-03 01:25","7510","7010","249","3275","5427","-779","22","638","527","267","38","137","0","2120",
"2024-07-03 01:30","7499","7011","249","3252","5408","-965","22","638","540","269","37","136","0","2116",
"2024-07-03 01:35","7442","7009","249","3201","5335","-1094","22","639","540","268","38","137","0","2115",
"2024-07-03 01:40","7389","7011","249","3151","5254","-1060","22","638","540","271","38","136","0","2115",
"2024-07-03 01:45","7372","7010","249","3095","5121","-893","22","642","540","268","38","133","0","2114",
"2024-07-03 01:50","7255","7010","249","2973","4853","-411","22","648","540","265","38","128","0","2112",
"2024-07-03 01:55","7164","7012","249","2939","4782","-424","22","663","540","267","38","124","0","2114",
"2024-07-03 02:00","7121","7013","249","2981","4738","-638","21","674","540","267","37","122","0","2081",
"2024-07-03 02:05","7020","7008","249","3045","4761","-574","22","672","516","268","34","122","0","2114",
"2024-07-03 02:10","6983","7009","249","3129","4873","-807","22","675","516","267","35","122","0","2115",
"2024-07-03 02:15","6868","7011","249","3112","4880","-706","22","678","516","268","34","122","0","2079",
"2024-07-03 02:20","6876","7012","249","3153","4725","-678","22","678","516","266","34","121","0","2077",
"2024-07-03 02:25","6880","7014","249","3067","4654","-811","22","678","516","269","40","122","0","2085",
"2024-07-03 02:30","6813","7012","249","3056","4636","-769","22","679","516","267","54","121","0","2030",
"2024-07-03 02:35","6703","7012","249","3187","4607","-737","21","642","516","272","63","120","0","2036",
"2024-07-03 02:40","6691","7011","249","3119","4573","-668","21","641","516","272","70","121","0","2071",
"2024-07-03 02:45","6639","7014","249","3087","4514","-679","21","641","516","272","74","121","0","2066",
"2024-07-03 02:50","6639","7013","249","3035","4478","-806","21","642","516","270","78","120","0","2070",
"2024-07-03 02:55","6653","7014","249","2939","4205","-544","22","679","516","274","89","122","0","2119",
"2024-07-03 03:00","6711","7014","249","2996","4255","-589","22","678","516","271","95","123","0","2121",
